Date,Department,Region,Revenue,Expenses,Patients,Outstanding_AR,Outstanding_AP,Budget,Cash_on_Hand,Profit
2022-01-11 14:34:46.304315215,Pediatrics,South,11513,1348,22,611,1710,12891,19427,10165
2022-01-11 15:27:15.741787089,Cardiology,South,10012,2658,86,5109,7955,8529,9672,7354
2022-01-11 16:19:45.179258963,Neurology,West,9928,9766,54,6970,6415,12060,12621,162
2022-01-11 17:12:14.616730836,Neurology,North,14244,2819,88,1442,825,6056,8713,11425
2022-01-11 18:04:44.054202710,Oncology,South,11900,7471,91,7436,3120,4704,10691,4429
2022-01-11 18:57:13.491674583,Emergency,East,8500,6881,40,4686,5545,9666,24836,1619
2022-01-11 19:49:42.929146457,Radiology,South,13718,7655,56,6332,395,8182,10532,6063
2022-01-11 20:42:12.366618331,Orthopedics,South,2400,5008,37,3168,3752,11602,22220,-2608
2022-01-11 21:34:41.804090204,General Surgery,East,9039,7043,68,7131,7097,9182,23510,1996
2022-01-11 22:27:11.241562078,Cardiology,West,13822,1483,75,7471,1595,11980,10690,12339
2022-01-11 23:19:40.679033951,Cardiology,North,13229,4912,73,2913,7959,7909,11686,8317
2022-01-12 00:12:10.116505825,Pediatrics,North,5991,1357,77,4261,780,4438,23555,4634
2022-01-12 01:04:39.553977698,Emergency,East,11670,9445,34,4032,5409,6658,5709,2225
2022-01-12 01:57:08.991449572,Neurology,West,12106,2190,72,1589,2492,7914,21061,9916
2022-01-12 02:49:38.428921446,Orthopedics,South,3057,5564,93,158,5018,4644,11404,-2507
2022-01-12 03:42:07.866393319,Oncology,South,9933,6979,26,1072,6373,11839,12443,2954
2022-01-12 04:34:37.303865193,Neurology,South,4993,9684,63,7632,1108,11274,15265,-4691
2022-01-12 05:27:06.741337066,General Surgery,South,10233,4409,12,2709,500,10647,23044,5824
2022-01-12 06:19:36.178808940,Emergency,South,12362,9243,70,4319,1858,7313,10800,3119
2022-01-12 07:12:05.616280814,General Surgery,East,2026,9453,41,2240,3312,13989,11899,-7427
2022-01-12 08:04:35.053752687,Radiology,South,5533,2908,60,5167,7949,5932,8994,2625
2022-01-12 08:57:04.491224561,Oncology,South,4618,4646,65,6747,5738,11737,20198,-28
2022-01-12 09:49:33.928696434,Radiology,West,11362,8715,90,104,229,13798,12478,2647
2022-01-12 10:42:03.366168308,Pediatrics,South,8639,3377,69,961,245,13976,24086,5262
2022-01-12 11:34:32.803640182,General Surgery,North,13890,5336,46,280,100,4186,20871,8554
2022-01-12 12:27:02.241112055,Pediatrics,East,8629,6404,53,4116,2856,3777,6130,2225
2022-01-12 13:19:31.678583929,Cardiology,East,9627,6958,72,3556,7145,13467,23720,2669
2022-01-12 14:12:01.116055802,Radiology,East,9042,2625,13,5913,7787,9486,24151,6417
2022-01-12 15:04:30.553527676,Emergency,North,10902,6418,12,5991,3000,3822,20873,4484
2022-01-12 15:56:59.990999550,General Surgery,South,13391,5386,62,2688,1693,5172,15879,8005
2022-01-12 16:49:29.428471423,Orthopedics,East,12615,7354,90,1439,1068,5351,19806,5261
2022-01-12 17:41:58.865943297,Oncology,North,4018,2389,58,3656,4169,9120,9247,1629
2022-01-12 18:34:28.303415170,Neurology,West,14952,6909,89,173,256,12475,24093,8043
2022-01-12 19:26:57.740887044,Emergency,South,6878,2487,52,4848,1126,7882,20628,4391
2022-01-12 20:19:27.178358918,Emergency,North,4898,7501,58,4356,1115,4083,12780,-2603
2022-01-12 21:11:56.615830791,Pediatrics,South,8075,1710,32,167,7925,5514,23996,6365
2022-01-12 22:04:26.053302665,Radiology,West,4047,2886,70,3216,1260,5537,11426,1161
2022-01-12 22:56:55.490774538,General Surgery,North,7202,3216,85,564,2770,8152,12123,3986
2022-01-12 23:49:24.928246412,General Surgery,South,3558,2320,35,4316,5725,5613,24751,1238
2022-01-13 00:41:54.365718286,Cardiology,North,13786,8906,17,2667,4179,13931,7348,4880
2022-01-13 01:34:23.803190159,Cardiology,East,3722,5445,63,1362,5043,11612,19261,-1723
2022-01-13 02:26:53.240662033,Oncology,South,6052,5831,86,871,531,5925,24580,221
2022-01-13 03:19:22.678133906,Pediatrics,North,3651,8817,92,4892,5142,8073,18755,-5166
2022-01-13 04:11:52.115605780,Emergency,East,7222,7984,35,7026,4958,13398,15864,-762
2022-01-13 05:04:21.553077653,General Surgery,West,3778,9592,37,3659,4094,3034,13767,-5814
2022-01-13 05:56:50.990549527,Orthopedics,South,2683,1750,57,6791,5727,11630,8363,933
2022-01-13 06:49:20.428021401,Pediatrics,South,11471,6594,99,1130,7027,10320,12334,4877
2022-01-13 07:41:49.865493274,Oncology,West,12486,8171,95,4650,857,5919,22277,4315
2022-01-13 08:34:19.302965148,Oncology,East,4010,8491,40,3806,5069,10950,9783,-4481
2022-01-13 09:26:48.740437021,Pediatrics,West,11407,2887,89,6286,6917,13079,14833,8520
2022-01-13 10:19:18.177908895,Oncology,South,4582,4685,73,7329,7328,8140,5839,-103
2022-01-13 11:11:47.615380769,Pediatrics,North,12085,2418,79,5721,6151,11160,11209,9667
2022-01-13 12:04:17.052852642,Neurology,East,10505,3603,38,3965,7486,7877,13683,6902
2022-01-13 12:56:46.490324516,Pediatrics,East,9443,4771,65,7132,5755,6363,22558,4672
2022-01-13 13:49:15.927796389,Radiology,East,14186,6100,64,6496,5251,6117,16507,8086
2022-01-13 14:41:45.365268263,Pediatrics,West,7492,4487,7,4323,3618,12448,12996,3005
2022-01-13 15:34:14.802740137,Oncology,West,2443,6910,10,7444,2140,6721,13116,-4467
2022-01-13 16:26:44.240212010,General Surgery,North,3671,7308,24,6802,3032,3494,13532,-3637
2022-01-13 17:19:13.677683884,Radiology,North,13108,5733,8,1119,5025,11761,21531,7375
2022-01-13 18:11:43.115155757,Oncology,East,5266,4169,57,497,2359,8955,14402,1097
2022-01-13 19:04:12.552627631,Cardiology,North,9425,2023,75,1024,5770,6825,9197,7402
2022-01-13 19:56:41.990099505,Cardiology,West,7909,2393,66,2226,2341,8650,16312,5516
2022-01-13 20:49:11.427571378,General Surgery,North,14869,6239,85,2208,2780,4255,20233,8630
2022-01-13 21:41:40.865043252,General Surgery,West,9014,3346,42,5657,5548,10567,13591,5668
2022-01-13 22:34:10.302515125,Radiology,North,7479,1855,40,1961,4693,6295,16356,5624
2022-01-13 23:26:39.739986999,Neurology,South,14835,3754,38,309,4537,13309,6291,11081
2022-01-14 00:19:09.177458873,General Surgery,West,13287,2665,10,2092,2677,13674,13769,10622
2022-01-14 01:11:38.614930746,Cardiology,South,9819,5038,70,1690,5793,10497,8131,4781
2022-01-14 02:04:08.052402620,Pediatrics,West,14752,4687,22,6962,4717,12964,13924,10065
2022-01-14 02:56:37.489874493,Oncology,North,7141,2116,31,3099,6986,3783,6491,5025
2022-01-14 03:49:06.927346367,Cardiology,South,12056,5542,43,211,5211,10879,13540,6514
2022-01-14 04:41:36.364818241,Cardiology,North,2715,1733,55,5639,6518,11808,14929,982
2022-01-14 05:34:05.802290114,Neurology,West,2891,3921,23,1881,3783,13918,21691,-1030
2022-01-14 06:26:35.239761988,Radiology,South,5807,4498,92,7070,6807,5269,17349,1309
2022-01-14 07:19:04.677233861,Radiology,East,2500,5717,38,3076,4681,5055,24354,-3217
2022-01-14 08:11:34.114705735,Emergency,North,12974,5854,93,1546,462,7610,13448,7120
2022-01-14 09:04:03.552177609,Neurology,West,4640,2858,28,2388,1342,10091,7198,1782
2022-01-14 09:56:32.989649482,Pediatrics,South,14694,6473,29,199,620,8554,10553,8221
2022-01-14 10:49:02.427121356,Radiology,North,11545,3513,80,2713,1510,7555,6290,8032
2022-01-14 11:41:31.864593229,Oncology,South,10894,5960,98,5753,4006,12660,21984,4934
2022-01-14 12:34:01.302065103,General Surgery,North,4333,4515,74,3259,916,12010,6350,-182
2022-01-14 13:26:30.739536977,Neurology,North,4194,3316,34,4397,3299,5855,22285,878
2022-01-14 14:19:00.177008850,General Surgery,North,8937,3014,83,4235,5027,12970,19220,5923
2022-01-14 15:11:29.614480724,Cardiology,South,12201,3167,97,4842,5873,5821,12663,9034
2022-01-14 16:03:59.051952597,Oncology,South,10575,4028,58,4108,2863,5662,7529,6547
2022-01-14 16:56:28.489424471,Oncology,North,12250,5231,82,7881,5971,10310,17349,7019
2022-01-14 17:48:57.926896344,Cardiology,East,12515,4148,29,371,7926,6757,18438,8367
2022-01-14 18:41:27.364368218,Neurology,East,11077,8521,9,3420,7564,13158,23465,2556
2022-01-14 19:33:56.801840092,Cardiology,East,3591,1000,6,7431,4097,8498,18260,2591
2022-01-14 20:26:26.239311965,General Surgery,West,7059,9268,84,5545,5742,6655,11077,-2209
2022-01-14 21:18:55.676783839,Emergency,East,6398,8611,67,1012,3482,13343,15522,-2213
2022-01-14 22:11:25.114255712,Oncology,South,12443,3628,58,2149,774,5170,12717,8815
2022-01-14 23:03:54.551727586,Orthopedics,East,6440,7134,42,7872,3176,10987,18186,-694
2022-01-14 23:56:23.989199460,Orthopedics,South,3783,1573,21,1416,1241,7055,16297,2210
2022-01-15 00:48:53.426671333,General Surgery,West,7385,2548,35,1667,5085,6743,14584,4837
2022-01-15 01:41:22.864143207,Pediatrics,South,6117,9377,5,7520,2322,6237,21035,-3260
2022-01-15 02:33:52.301615080,Radiology,South,8982,7045,10,7478,935,7918,8872,1937
2022-01-15 03:26:21.739086954,Cardiology,South,4583,4492,99,4969,6164,12090,21943,91
2022-01-15 04:18:51.176558828,Cardiology,East,11921,9225,74,5619,1337,5479,13364,2696
2022-01-15 05:11:20.614030701,Pediatrics,North,10454,8839,40,7380,4505,11930,21834,1615
2022-01-15 06:03:50.051502575,Pediatrics,South,12823,6689,12,3450,3529,8516,16166,6134
2022-01-15 06:56:19.488974448,General Surgery,East,14018,2896,97,6982,4899,12343,14386,11122
2022-01-15 07:48:48.926446322,General Surgery,East,4430,3455,77,1078,299,13937,6868,975
2022-01-15 08:41:18.363918196,Pediatrics,East,7669,6416,90,6239,2044,8358,9832,1253
2022-01-15 09:33:47.801390069,Oncology,North,9060,6383,14,1336,3071,12769,18613,2677
2022-01-15 10:26:17.238861943,General Surgery,North,10583,2405,28,3256,3903,13408,19779,8178
2022-01-15 11:18:46.676333816,Emergency,North,4936,5538,67,2470,6170,7345,6205,-602
2022-01-15 12:11:16.113805690,General Surgery,North,13864,2186,44,4763,6791,10566,13046,11678
2022-01-15 13:03:45.551277564,Cardiology,West,10731,3139,6,4761,5977,5811,20969,7592
2022-01-15 13:56:14.988749437,General Surgery,North,11307,3678,24,504,5504,13968,14377,7629
2022-01-15 14:48:44.426221311,Oncology,North,8709,4794,85,1636,2686,6803,17724,3915
2022-01-15 15:41:13.863693184,Pediatrics,North,11075,3719,37,4449,1814,9802,8008,7356
2022-01-15 16:33:43.301165058,Cardiology,South,6323,9048,18,3144,72,7552,12656,-2725
2022-01-15 17:26:12.738636932,General Surgery,South,8616,5602,58,6165,1054,7524,17171,3014
2022-01-15 18:18:42.176108805,Oncology,North,4419,5450,59,7368,1414,8151,17909,-1031
2022-01-15 19:11:11.613580679,Emergency,West,3399,4957,41,4078,7176,7411,9883,-1558
2022-01-15 20:03:41.051052552,General Surgery,South,11768,7069,92,4268,4294,13216,23938,4699
2022-01-15 20:56:10.488524426,Oncology,East,4084,9679,88,6798,6619,8201,22089,-5595
2022-01-15 21:48:39.925996299,Emergency,South,9804,1278,10,6592,2428,9825,9551,8526
2022-01-15 22:41:09.363468173,Pediatrics,East,14978,3591,37,1375,6625,11567,22524,11387
2022-01-15 23:33:38.800940047,General Surgery,South,8987,9841,54,5614,6580,8336,12013,-854
2022-01-16 00:26:08.238411920,Emergency,North,7156,1354,96,1169,6287,5961,6063,5802
2022-01-16 01:18:37.675883794,Cardiology,South,7309,3242,79,5386,4809,3454,13041,4067
2022-01-16 02:11:07.113355667,Pediatrics,North,3535,5899,88,994,7575,3215,12609,-2364
2022-01-16 03:03:36.550827541,Cardiology,North,6753,7236,74,387,7497,5082,7826,-483
2022-01-16 03:56:05.988299415,Orthopedics,South,10281,3480,76,4129,2221,7629,7503,6801
2022-01-16 04:48:35.425771288,Neurology,East,9048,1557,87,303,3996,5970,12880,7491
2022-01-16 05:41:04.863243162,General Surgery,East,6190,4486,83,82,3800,4409,14958,1704
2022-01-16 06:33:34.300715035,Emergency,South,3654,1161,90,5679,232,10996,6576,2493
2022-01-16 07:26:03.738186909,Neurology,North,12093,7244,55,7463,1821,3714,16164,4849
2022-01-16 08:18:33.175658783,Neurology,East,12871,1698,70,7866,1458,12625,14229,11173
2022-01-16 09:11:02.613130656,Emergency,West,9553,4544,65,483,3794,6462,17590,5009
2022-01-16 10:03:32.050602530,Pediatrics,North,12362,4777,32,3368,3572,13450,15116,7585
2022-01-16 10:56:01.488074403,General Surgery,South,9452,3205,48,1429,7838,10780,14060,6247
2022-01-16 11:48:30.925546277,Orthopedics,North,10557,1491,86,366,1565,3338,17630,9066
2022-01-16 12:41:00.363018151,Cardiology,West,5960,2992,16,2367,3361,13953,15864,2968
2022-01-16 13:33:29.800490024,Oncology,West,8834,2032,87,7371,1755,8358,18713,6802
2022-01-16 14:25:59.237961898,Cardiology,East,12564,4283,61,2096,7155,6904,21457,8281
2022-01-16 15:18:28.675433771,Oncology,West,7091,7016,30,6773,2322,7560,5761,75
2022-01-16 16:10:58.112905645,Cardiology,North,2518,5919,29,5814,5531,6401,7094,-3401
2022-01-16 17:03:27.550377519,Emergency,East,5710,6974,96,5723,4101,13900,16772,-1264
2022-01-16 17:55:56.987849392,Orthopedics,West,2829,9977,19,2318,3216,3912,17107,-7148
2022-01-16 18:48:26.425321266,General Surgery,East,12825,2833,78,3715,3172,10410,18414,9992
2022-01-16 19:40:55.862793139,Oncology,East,8627,1991,81,3719,602,6324,21090,6636
2022-01-16 20:33:25.300265013,General Surgery,South,10462,7984,84,478,6307,10601,19923,2478
2022-01-16 21:25:54.737736887,General Surgery,East,9988,7346,57,7995,7680,8700,17930,2642
2022-01-16 22:18:24.175208760,General Surgery,East,4986,2783,99,5758,3215,8378,9248,2203
2022-01-16 23:10:53.612680634,Radiology,West,13730,6184,69,6489,3523,9336,19398,7546
2022-01-17 00:03:23.050152507,Pediatrics,North,14756,2184,58,1922,5166,13736,24373,12572
2022-01-17 00:55:52.487624381,Cardiology,North,8775,2668,91,2790,22,7405,19496,6107
2022-01-17 01:48:21.925096254,General Surgery,West,8690,7833,82,1926,6879,10347,20814,857
2022-01-17 02:40:51.362568128,Cardiology,North,6814,6824,43,6990,3266,8141,13197,-10
2022-01-17 03:33:20.800040002,General Surgery,East,11199,1571,98,211,3517,3986,15207,9628
2022-01-17 04:25:50.237511875,Oncology,South,12509,5300,55,5008,7252,12248,12729,7209
2022-01-17 05:18:19.674983749,Pediatrics,East,10796,4738,24,7035,2391,9272,22604,6058
2022-01-17 06:10:49.112455622,Pediatrics,East,14665,1583,68,7391,1934,12347,22995,13082
2022-01-17 07:03:18.549927496,Emergency,South,2176,8323,93,3593,4042,13779,23004,-6147
2022-01-17 07:55:47.987399370,Radiology,West,12513,9499,15,2127,578,3459,19449,3014
2022-01-17 08:48:17.424871243,Emergency,East,11906,9253,94,111,2514,8996,7798,2653
2022-01-17 09:40:46.862343117,Emergency,East,10828,8540,56,3865,5418,5035,15431,2288
2022-01-17 10:33:16.299814990,Emergency,West,8170,6579,89,277,5490,8113,10063,1591
2022-01-17 11:25:45.737286864,Emergency,East,4623,5570,58,6542,7777,9614,12485,-947
2022-01-17 12:18:15.174758738,Emergency,East,14347,6691,73,2559,5089,9378,8768,7656
2022-01-17 13:10:44.612230611,Orthopedics,North,4778,2959,11,1593,4267,9155,9880,1819
2022-01-17 14:03:14.049702485,Pediatrics,West,5752,9030,16,6907,5351,13345,17101,-3278
2022-01-17 14:55:43.487174358,Emergency,East,10852,6126,6,1851,4581,10353,13981,4726
2022-01-17 15:48:12.924646232,General Surgery,East,6365,4762,25,6475,7705,7720,17333,1603
2022-01-17 16:40:42.362118106,Pediatrics,South,13379,3786,73,166,4802,10980,5197,9593
2022-01-17 17:33:11.799589979,Pediatrics,South,6340,2542,95,4994,5279,7384,10529,3798
2022-01-17 18:25:41.237061853,Neurology,South,6755,2675,99,6587,7999,10316,12791,4080
2022-01-17 19:18:10.674533726,Orthopedics,East,10276,1033,80,7860,4138,10030,6470,9243
2022-01-17 20:10:40.112005600,Emergency,East,5670,3799,40,1431,1135,4272,17035,1871
2022-01-17 21:03:09.549477474,Cardiology,South,11098,8496,25,1462,746,6047,8143,2602
2022-01-17 21:55:38.986949347,Oncology,North,5521,2855,57,513,5577,10770,5823,2666
2022-01-17 22:48:08.424421221,Radiology,North,3875,7923,23,3779,7625,12265,22115,-4048
2022-01-17 23:40:37.861893094,General Surgery,North,5958,3685,7,406,3901,9144,20650,2273
2022-01-18 00:33:07.299364968,Cardiology,North,4136,2057,64,7549,7408,8314,24370,2079
2022-01-18 01:25:36.736836842,Orthopedics,West,12788,7938,85,3130,1418,7631,8027,4850
2022-01-18 02:18:06.174308715,Oncology,South,11045,5501,98,2616,6261,12362,6527,5544
2022-01-18 03:10:35.611780589,Orthopedics,East,2506,8597,77,982,5581,5961,21690,-6091
2022-01-18 04:03:05.049252462,General Surgery,South,10599,7571,38,711,4574,6167,13345,3028
2022-01-18 04:55:34.486724336,Pediatrics,North,7390,5388,33,7593,3208,13667,9245,2002
2022-01-18 05:48:03.924196209,Oncology,East,10715,7022,78,5739,7727,3208,20775,3693
2022-01-18 06:40:33.361668083,Pediatrics,West,7613,3627,61,5259,2949,13251,15963,3986
2022-01-18 07:33:02.799139957,General Surgery,South,8750,4820,77,4296,4336,3102,21384,3930
2022-01-18 08:25:32.236611830,Cardiology,East,5050,8247,44,3658,3637,10571,22258,-3197
2022-01-18 09:18:01.674083704,General Surgery,East,9092,4643,54,2284,2877,10123,10290,4449
2022-01-18 10:10:31.111555577,Cardiology,North,4397,7191,79,2526,7294,3310,13214,-2794
2022-01-18 11:03:00.549027451,Oncology,North,9912,4762,23,1536,632,5354,21155,5150
2022-01-18 11:55:29.986499325,Oncology,South,13091,6987,26,1890,7093,11543,22852,6104
2022-01-18 12:47:59.423971198,Emergency,West,10519,9798,55,5685,7650,13329,24107,721
2022-01-18 13:40:28.861443072,Orthopedics,East,12027,3355,53,6903,7521,7299,18144,8672
2022-01-18 14:32:58.298914945,Emergency,North,3309,2333,56,6954,4330,12115,7335,976
2022-01-18 15:25:27.736386819,Orthopedics,South,9202,5008,26,957,6711,7569,16158,4194
2022-01-18 16:17:57.173858693,Emergency,North,9700,3473,66,3982,4433,6973,5722,6227
2022-01-18 17:10:26.611330566,Pediatrics,South,6718,7143,64,4614,598,4284,9342,-425
2022-01-18 18:02:56.048802440,Oncology,North,12727,4733,84,2459,6557,10368,9525,7994
2022-01-18 18:55:25.486274313,Cardiology,West,7950,3086,85,751,3202,11155,16956,4864
2022-01-18 19:47:54.923746187,Orthopedics,East,12233,4350,11,5893,895,13234,22203,7883
2022-01-18 20:40:24.361218061,General Surgery,North,12726,9567,57,6931,7934,13494,24889,3159
2022-01-18 21:32:53.798689934,Orthopedics,East,12384,2952,35,3927,7228,6893,9905,9432
2022-01-18 22:25:23.236161808,Cardiology,South,2755,4710,8,7081,7908,11637,8185,-1955
2022-01-18 23:17:52.673633681,Emergency,West,2145,2693,97,4067,4586,13338,13215,-548
2022-01-19 00:10:22.111105555,Orthopedics,East,7116,9263,11,3621,1282,11640,21773,-2147
2022-01-19 01:02:51.548577429,Radiology,North,14014,2774,98,4797,7566,3067,8154,11240
2022-01-19 01:55:20.986049302,Pediatrics,East,5574,1573,7,6987,962,12082,24058,4001
2022-01-19 02:47:50.423521176,Oncology,East,11819,7485,29,3842,7836,12063,7674,4334
2022-01-19 03:40:19.860993049,Cardiology,South,6923,5664,38,7323,1310,12140,17363,1259
2022-01-19 04:32:49.298464923,Oncology,West,3858,6059,37,11,5318,12748,13351,-2201
2022-01-19 05:25:18.735936797,Radiology,West,6722,6362,99,3830,3398,9097,5735,360
2022-01-19 06:17:48.173408670,Orthopedics,East,5598,5066,92,6991,4662,12811,13707,532
2022-01-19 07:10:17.610880544,Orthopedics,East,2629,7471,42,4267,970,3095,17417,-4842
2022-01-19 08:02:47.048352417,General Surgery,South,13358,7113,8,3598,6127,9810,22814,6245
2022-01-19 08:55:16.485824291,Radiology,East,5518,9344,52,3445,2139,12542,20046,-3826
2022-01-19 09:47:45.923296164,Cardiology,South,8558,6374,78,4406,891,12644,16811,2184
2022-01-19 10:40:15.360768038,General Surgery,West,6352,9920,93,1118,2275,12053,8508,-3568
2022-01-19 11:32:44.798239912,Pediatrics,West,14106,4663,65,6388,3181,11534,21400,9443
2022-01-19 12:25:14.235711785,General Surgery,South,9429,7694,69,2004,2328,10196,14813,1735
2022-01-19 13:17:43.673183659,Neurology,East,11096,7141,85,337,6096,8240,8910,3955
2022-01-19 14:10:13.110655532,Cardiology,West,7555,7286,75,4015,7094,12696,18142,269
2022-01-19 15:02:42.548127406,Neurology,North,9997,7160,82,1797,5681,8713,22869,2837
2022-01-19 15:55:11.985599280,Radiology,South,12809,8142,65,63,2597,6354,18760,4667
2022-01-19 16:47:41.423071153,Emergency,West,12981,6021,5,720,2875,6061,10435,6960
2022-01-19 17:40:10.860543027,Neurology,West,2107,7870,10,6870,3156,5462,23285,-5763
2022-01-19 18:32:40.298014900,Pediatrics,West,11234,7308,78,5666,6835,10913,8536,3926
2022-01-19 19:25:09.735486774,General Surgery,North,11580,5742,25,6609,5459,5311,5295,5838
2022-01-19 20:17:39.172958648,Emergency,North,11868,4145,71,2058,6089,6708,18517,7723
2022-01-19 21:10:08.610430521,General Surgery,North,7498,9143,87,4886,1221,3962,22207,-1645
2022-01-19 22:02:38.047902395,Neurology,East,6255,3715,32,1336,3147,3162,16600,2540
2022-01-19 22:55:07.485374268,General Surgery,South,6195,9545,70,5200,976,3330,8849,-3350
2022-01-19 23:47:36.922846142,Radiology,East,10456,6393,31,3653,1196,12971,14609,4063
